FoodID,FoodGroups,FoodName,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat,GulaTotal,Kalsium,Besi,Magnesium,Fosfor,Kalium,Natrium,Seng,Tembaga,Mangan,Selenium,VitaminC,Tiamina,Riboflavin,Niasin,Pantotenat,VitaminB6,FolatTotal,Kolina,VitaminB12,VitaminA-IU,VitaminA-RAE,Retinol,AlphaKaroten,BetaKaroten,BetaKriptosantin,Likopen,ZeaksantinLutein,VitaminE,VitaminD,VitaminD-IU,VitaminK,LemakJenuh,LemakTunggal,LemakGanda,Kolesterol,Source
1470,Sayuran,Saus tomat tanpa garam,"91,28",24,"1,2","0,3","1,92","5,31","1,5","3,56",14,"0,96",15,27,297,11,"0,22","0,115","0,113","0,6",7,"0,024","0,065","0,991","0,309","0,098",9,10,,435,22,,,259,3,13.895,24,"1,44",,,"2,8","0,041","0,044","0,121",,USDA
1471,Sayuran,Sawi kubis beku cincang tidak siap,"89,53",33,"2,69","0,37","0,95","6,46","3,6",,201,"1,07",29,27,253,48,"0,26","0,053","0,633","1,4",40,"0,05","0,11","0,641","0,11","0,115",73,,,9.183,459,,,5.510,,,,,,,,"0,048","0,027","0,178",,USDA
1472,Sayuran,Sawi kubis beku dicincang dimasak direbus dikeringkan dengan garam,"88,47",36,"2,97","0,41","1,05","7,1","2,8","0,57",210,"1,12",30,27,251,286,"0,27","0,055","0,663","1,5","26,4","0,047","0,115","0,635","0,115","0,114",76,45,,11.493,575,,127,6.818,28,,10.898,"1,25",,,"623,2","0,04",,,,USDA
1473,Sayuran,Sawi kubis beku dicincang dimasak direbus dikeringkan tanpa garam,"88,47",36,"2,97","0,41","1,05","7,1","2,8","0,57",210,"1,12",30,27,251,50,"0,27","0,055","0,663","1,5","26,4","0,047","0,115","0,635","0,115","0,114",76,45,,11.493,575,,127,6.818,28,,10.898,"1,25",,,"623,2","0,06","0,02","0,21",,USDA
1474,Sayuran,Sawi kubis dimasak direbus dikeringkan dengan garam,"90,18",33,"2,71","0,72","0,73","5,65",4,,141,"1,13",21,32,117,252,"0,23","0,051","0,51","0,5","18,2","0,04","0,106","0,575","0,218","0,128",16,38,,7.600,380,,68,4.513,26,,6.197,"0,88",,,"406,6","0,047","0,026","0,173",,USDA
1475,Sayuran,Sawi kubis dimasak direbus dikeringkan tanpa garam,"90,18",33,"2,71","0,72","0,73","5,65",4,"0,4",141,"1,13",21,32,117,15,"0,23","0,051","0,51","0,5","18,2","0,04","0,106","0,575","0,218","0,128",16,38,,7.600,380,,68,4.513,26,,6.197,"0,88",,,"406,6","0,047","0,026","0,173",,USDA
1476,Sayuran,Sawi Pagoda tendergreen dimasak direbus dikeringkan dengan garam,"94,5",16,"1,7","0,2","0,8","2,8",2,,158,"0,8",7,18,285,250,"0,11","0,05","0,27","0,6",65,"0,041","0,062","0,43","0,119","0,097",73,,,8.200,410,,,,,,,,,,,,,,,USDA
1477,Sayuran,Sawi Pagoda tendergreen dimasak direbus tiriskan tanpa garam,"94,5",16,"1,7","0,2","0,8","2,8",2,,158,"0,8",7,18,285,14,"0,11","0,05","0,27","0,6",65,"0,041","0,062","0,43","0,119","0,097",73,,,8.200,410,,,,,,,,,,,,,,,USDA
1478,Sayuran,Sawi Pahit beku dimasak direbus tiriskan dengan garam,"93,8",19,"2,27","0,25","0,57","3,11","2,8","0,32",101,"1,12",13,24,139,261,"0,2","0,058","0,294","0,6","13,8","0,04","0,053","0,258","0,016","0,108",70,"0,3",,7.076,354,,,4.246,,,6.672,"1,35",,,"335,1","0,013","0,113","0,047",,USDA
1479,Sayuran,Sawi Pahit beku dimasak direbus tiriskan tanpa garam,"93,8",19,"2,27","0,25","0,57","3,11","2,8","0,32",101,"1,12",13,24,139,25,"0,2","0,058","0,294","0,6","13,8","0,04","0,053","0,258","0,016","0,108",70,"0,3",,7.076,354,,,4.246,,,6.672,"1,35",,,"335,1","0,013","0,113","0,047",,USDA
1480,Sayuran,Sawi Pahit beku tidak siap,"93,21",20,"2,49","0,27","0,63","3,41","3,3",,116,"1,29",15,30,170,29,"0,23","0,067","0,339","0,7","25,3","0,048","0,061","0,314","0,019","0,131",138,,,5.155,258,,,,,,,,,,,"0,014","0,124","0,051",,USDA
1481,Sayuran,Sawi Pahit diasinkan,"92,1",28,"1,1","0,1","1,07","5,63","3,1","1,4",67,"0,7",15,27,246,717,"0,3","0,034","0,218","0,9",,"0,04","0,09","0,72","0,186","0,3",72,22,,971,49,,140,513,,,29,"0,02",,,"115,6","0,013","0,007","0,048",,USDA
1482,Sayuran,Sawi Putih (napa cabbage) dimasak,"96,33",12,"1,1","0,17","0,17","2,23",,,29,"0,74",8,19,87,11,"0,14","0,096","0,203","0,4","3,2","0,005","0,025","0,466","0,035","0,037",43,,,263,13,,49,133,,,,,,,,,,,,USDA
1483,Sayuran,Sawi putih (Petsai) dimasak direbus tiriskan dengan garam,"95,24",14,"1,5","0,17","0,68","2,41","1,7",,32,"0,3",10,39,225,245,"0,18","0,029","0,153","0,4","15,8","0,044","0,044","0,5","0,08","0,177",53,,,967,48,,,,,,,,,,,"0,036","0,02","0,061",,USDA
1484,Sayuran,Sawi putih (Petsai) dimasak direbus tiriskan tanpa garam,"95,24",14,"1,5","0,17","0,68","2,41","1,7",,32,"0,3",10,39,225,9,"0,18","0,029","0,153","0,4","15,8","0,044","0,044","0,5","0,08","0,177",53,,,967,48,,,,,,,,,,,"0,036","0,02","0,061",,USDA
1485,Sayuran,Sayuran dandelion dimasak direbus dikeringkan dengan garam,"89,8",33,2,"0,6","1,2","6,4","2,9","1,62",140,"1,8",24,42,232,280,"0,28","0,115","0,23","0,3",18,"0,13","0,175","0,514","0,057","0,16",13,28,,14.544,727,,,8.727,,,3.398,"0,6",,,"358,9",,,,,USDA
1486,Sayuran,Sayuran dandelion dimasak direbus dikeringkan tanpa garam,"89,8",33,2,"0,6","1,2","6,4","2,9","0,5",140,"1,8",24,42,232,44,"0,28","0,115","0,23","0,3",18,"0,13","0,175","0,514","0,057","0,16",13,25,,6.837,342,,244,3.940,82,,9.158,"2,44",,,"551,4","0,146","0,012","0,262",,USDA
1487,Sayuran,Sayuran campur beku dimasak direbus tiriskan tanpa garam,"83,23",65,"2,86","0,15","0,67","13,09","4,4","3,12",25,"0,82",22,51,169,35,"0,49","0,083","0,379","0,3","3,2","0,071","0,12","0,851","0,151","0,074",19,24,,4.277,214,,968,2.082,,,637,"0,38",,,"23,5","0,031","0,01","0,072",,USDA
1488,Sayuran,Sayuran campuran (jagung lima kacang kacang polong kacang hijau wortel) dalam kaleng tanpa garam,"90,2",37,"1,4","0,2","0,89","7,31","3,1","2,41",21,"0,65",15,37,138,26,"0,51","0,104",,"0,3","3,8","0,03","0,04","0,48",,"0,08",18,19,,11.651,583,,2.636,5.670,5,,493,"0,29",,,"18,2","0,039","0,022","0,098",,USDA
1489,Sayuran,Sayuran campuran beku tidak siap,"82,08",72,"3,33","0,52","0,6","13,47",4,,25,"0,95",24,59,212,47,"0,45","0,093","0,244","0,4","10,4","0,122","0,085","1,252","0,163","0,096",29,,,5.078,254,,,,,,,,,,,"0,098","0,031","0,235",,USDA
1490,Sayuran,Sayuran campuran kalengan padatan dan cairan,"90,24",36,"1,42","0,25","0,96","7,13","3,8",,21,"0,65",15,37,138,224,"0,51","0,104","0,427","0,2","3,8","0,034","0,04","0,482","0,114","0,077",18,,,5.081,,,,,,,,,,,,"0,051","0,016","0,12",,USDA
1491,Sayuran,Sayuran campuran kalengan padatan yang dikeringkan,"87,01",49,"2,59","0,25","0,89","9,26",3,"2,41",27,"1,05",16,42,291,214,"0,41","0,073","0,568","0,3",5,"0,046","0,048","0,577","0,143","0,079",24,19,,11.651,583,,2.636,5.670,5,,493,"0,29",,,"18,2","0,051","0,016","0,119",,USDA
1492,Sayuran,Sayuran dicampur beku dimasak direbus dikeringkan dengan garam,"83,23",60,"2,86","0,15","0,67","13,09","4,4","3,12",25,"0,82",22,51,169,271,"0,49","0,083","0,379","0,3","3,2","0,071","0,12","0,851","0,151","0,074",19,24,,4.277,214,,968,2.082,,,637,"0,38",,,"23,5","0,031","0,01","0,072",,USDA
1493,Sayuran,Selada air mentah,"95,11",11,"2,3","0,1","1,2","1,29","0,5","0,2",120,"0,2",21,60,330,41,"0,11","0,077","0,244","0,9",43,"0,09","0,12","0,2","0,31","0,129",9,9,,3.191,160,,,1.914,,,5.767,1,,,250,"0,027","0,008","0,035",,USDA
1494,Sayuran,Seledri dimasak direbus tiriskan dengan garam,"94,11",18,"0,83","0,16","0,9",4,"1,6","2,37",42,"0,42",12,25,284,327,"0,14","0,036","0,106",1,"6,1","0,043","0,047","0,319","0,195","0,086",22,8,,521,26,,,313,,,329,"0,35",,,"37,8","0,04","0,03","0,075",,USDA
1495,Sayuran,Seledri dimasak direbus tiriskan tanpa garam,"94,11",18,"0,83","0,16","0,9",4,"1,6","2,37",42,"0,42",12,25,284,91,"0,14","0,036","0,106",1,"6,1","0,023","0,07","0,372","0,317","0,086",33,8,,521,26,,,313,,,329,"0,35",,,"37,8","0,04","0,03","0,075",,USDA
1496,Sayuran,Seledri mentah,"95,43",16,"0,69","0,17","0,75","2,97","1,6","1,34",40,"0,2",11,24,260,80,"0,13","0,035","0,103","0,4","3,1","0,021","0,057","0,32","0,246","0,074",36,6,,449,22,,,270,,,283,"0,27",,,"29,3","0,042","0,032","0,079",,USDA
1497,Sayuran,Serpih seledri dikeringkan,9,319,"11,3","2,1","13,9","63,7","27,8","35,9",587,"7,83",196,402,4.388,1.435,"2,77","0,571",,"15,3","86,5","0,44","0,5","4,64",,"0,46",107,122,,1.962,98,,,1.177,,,5.076,"5,55",,,"584,2","0,555","0,405","1,035",,USDA
1498,Sayuran,Shungiku (Garland Chrysanthemum) dimasak direbus tiriskan dengan garam,"92,49",20,"1,64","0,09","1,47","4,31","2,3","2,01",69,"3,74",18,43,569,289,"0,2","0,133","0,355","0,3","23,9","0,021","0,16","0,72","0,042","0,118",50,13,,2.572,129,,,1.543,,,3.467,"2,5",,,"142,7",,,,,USDA
1499,Sayuran,Shungiku (Garland Chrysanthemum) dimasak direbus tiriskan tanpa garam,"92,49",20,"1,64","0,09","1,47","4,31","2,3","2,01",69,"3,74",18,43,569,53,"0,2","0,133","0,355","0,3","23,9","0,021","0,16","0,72","0,042","0,118",50,13,,2.572,129,,,1.543,,,3.467,"2,5",,,"142,7","0,022","0,002","0,039",,USDA
1500,Sayuran,Smoothie Sayur Jus Naked Kale Blazer,"91,67",28,"0,8","0,07","0,46",7,"0,7","6,05",33,"0,25",15,22,178,13,"0,08","0,033","0,23","0,8","3,9","0,1","0,105","0,33",,"0,055",33,"0,4",,374,19,,7,213,16,,479,"0,8",,,"269,7","0,027","0,013","0,028",,USDA
1501,Sayuran,Sorrel dimasak direbus tiriskan dengan garam,"93,6",20,"1,83","0,64","1,01","2,93",,,38,"2,08",89,52,321,239,"0,17","0,114","0,303","0,9","26,3","0,034","0,086","0,411","0,036","0,1",8,,,3.474,174,,,,,,,,,,,,,,,USDA
1502,Sayuran,Sorrel dimasak direbus tiriskan tanpa garam,"93,6",20,"1,83","0,64","1,01","2,93","2,6",,38,"2,08",89,52,321,3,"0,17","0,114","0,303","0,9","26,3","0,034","0,086","0,411","0,036","0,1",8,,,3.474,174,,,,,,,,,,,,,,,USDA
1503,Sayuran,Succotash (jagung dan limas) beku tidak siap,"74,11",93,"4,31","0,89","0,75","19,94",4,,16,"0,94",24,78,295,45,"0,47","0,063","0,295","0,6","8,5","0,087","0,072","1,375","0,258","0,1",42,,,257,13,,,,,,,,,,,"0,166","0,173","0,427",,USDA
1504,Sayuran,Succotash (jagung dan limas) dibekukan dimasak direbus dikeringkan dengan garam,"74,1",93,"4,31","0,89","0,75","19,95","4,1","2,21",15,"0,89",23,70,265,281,"0,45","0,06","0,28","0,6","5,9","0,074","0,068","1,306","0,232","0,095",33,29,,194,10,,9,82,61,,342,"0,18",,,"2,7","0,166","0,173","0,427",,USDA
1505,Sayuran,Succotash (jagung dan limas) dibekukan dimasak direbus dikeringkan tanpa garam,"74,1",93,"4,31","0,89","0,75","19,95","4,1","2,21",15,"0,89",23,70,265,45,"0,45","0,06","0,28","0,6","5,9","0,074","0,068","1,306","0,232","0,095",33,29,,194,10,,9,82,61,,342,"0,18",,,"2,7","0,166","0,173","0,427",,USDA
1506,Sayuran,Succotash (jagung dan limas) dimasak direbus dikeringkan dengan garam,"68,37",111,"5,07","0,8","1,39","24,37",,,17,"1,52",53,117,410,253,"0,63","0,179","0,769","0,6","8,2","0,168","0,096","1,327","0,567","0,116",33,,,294,15,,,,,,,,,,,"0,148","0,155","0,381",,USDA
1507,Sayuran,Succotash (jagung dan limas) dimasak direbus dikeringkan tanpa garam,"68,37",115,"5,07","0,8","1,39","24,38","4,5",,17,"1,52",53,117,410,17,"0,63","0,179","0,769","0,6","8,2","0,168","0,096","1,327","0,567","0,116",33,,,294,15,,,,,,,,,,,"0,148","0,155","0,381",,USDA
1508,Sayuran,Succotash (jagung dan limas) kalengan dengan gaya krim jagung,"78,17",77,"2,64","0,54","1,04","17,61",3,,11,"0,55",1,59,183,245,"0,43","0,178","0,645","0,6","6,4","0,027","0,065","0,607","0,218","0,128",44,,,141,7,,,,,,,,,,,"0,101","0,105","0,26",,USDA
1509,Sayuran,Succotash (jagung dan limas) kalengan dengan jagung kernel utuh padatan dan cairan,"81,96",63,"2,6","0,49","0,96","13,98","2,6",,11,"0,53",19,55,163,221,"0,5","0,109","0,366","0,6","4,6","0,029","0,058","0,64","0,309","0,049",32,,,146,7,,,,,,,,,,,"0,092","0,096","0,236",,USDA
1510,Sayuran,Swiss Chard dimasak direbus tiriskan dengan garam,"92,65",20,"1,88","0,08","1,26","4,13","2,1","1,1",58,"2,26",86,33,549,415,"0,33","0,163","0,334","0,9",18,"0,034","0,086","0,36","0,163","0,085",9,29,,6.124,306,,45,3.652,,,11.015,"1,89",,,"327,3",,,,,USDA
1511,Sayuran,Swiss Chard dimasak direbus tiriskan tanpa garam,"92,65",20,"1,88","0,08","1,26","4,13","2,1","1,1",58,"2,26",86,33,549,179,"0,33","0,163","0,334","0,9",18,"0,034","0,086","0,36","0,163","0,085",9,29,,6.124,306,,45,3.652,,,11.015,"1,89",,,"327,3","0,012","0,016","0,028",,USDA
1512,Sayuran,Talas daunnya dimasak dikukus dengan garam,"92,15",24,"2,72","0,41","0,83","3,89",2,,86,"1,18",20,27,460,238,"0,21","0,14","0,371","0,9","35,5","0,139","0,38","1,267","0,044","0,072",48,,,4.238,212,,,,,,,,,,,"0,083","0,033","0,168",,USDA
1513,Sayuran,Talas dimasak dengan garam,"63,8",142,"0,52","0,11","0,97","34,6","5,1","0,49",18,"0,72",30,76,484,251,"0,27","0,201","0,449","0,9",5,"0,107","0,028","0,51","0,336","0,331",19,21,,84,4,,,39,22,,,"2,93",,,"1,2","0,023","0,009","0,046",,USDA
1514,Sayuran,Talas dimasak tanpa garam,"63,8",142,"0,52","0,11","0,97","34,6","5,1","0,49",18,"0,72",30,76,484,15,"0,27","0,201","0,449","0,9",5,"0,107","0,028","0,51","0,336","0,331",19,21,,84,4,,,39,22,,,"2,93",,,"1,2","0,023","0,009","0,046",,USDA
1515,Sayuran,Talas rebung dimasak dengan garam,"95,3",14,"0,73","0,08","0,7","3,19",,,14,"0,41",8,26,344,238,"0,54","0,094","0,13",1,"18,9","0,038","0,053","0,81","0,076","0,112",3,,,51,3,,,,,,,,,,,"0,016","0,006","0,033",,USDA
1516,Sayuran,Talas tahitian dimasak dengan garam,"86,46",44,"4,16","0,68","1,85","6,85",,,149,"1,56",51,67,623,290,"0,1","0,076","0,168","0,8",38,"0,044","0,198","0,48","0,126","0,117",7,,,1.764,88,,,,,,,,,,,"0,139","0,055","0,282",,USDA
1517,Sayuran,Talas tahitian dimasak tanpa garam,"86,46",44,"4,16","0,68","1,85","6,85",,,149,"1,56",51,67,623,54,"0,1","0,076","0,168","0,8",38,"0,044","0,198","0,48","0,126","0,117",7,,,1.764,88,,,,,,,,,,,"0,139","0,055","0,282",,USDA
1518,Sayuran,Tepung kentang,"6,52",357,"6,9","0,34","3,14","83,1","5,9","3,52",65,"1,38",65,168,1.001,55,"0,54","0,197","0,313","1,1","3,8","0,228","0,051","3,507","0,474","0,769",25,40,,,,,,,,,,"0,25",,,,"0,09","0,008","0,15",,USDA
1519,Sayuran,Terong acar,"86,9",49,"0,9","0,7","1,73","9,77","2,5","4,8",25,"0,77",6,9,12,1.674,"0,23","0,173",,"0,6",,"0,05","0,07","0,66",,"0,14",20,12,,50,3,,,30,,,,"0,03",,,"3,7","0,14","0,063","0,294",,USDA
1520,Sayuran,Terong dimasak direbus tiriskan dengan garam,"89,67",33,"0,83","0,23","1,13","8,14","2,5","3,2",6,"0,25",11,15,123,239,"0,12","0,059","0,113","0,1","1,3","0,076","0,02","0,6","0,075","0,086",14,9,,37,2,,,22,,,,"0,41",,,"2,9","0,044","0,02","0,093",,USDA
1521,Sayuran,Terong dimasak direbus tiriskan tanpa garam,"89,67",35,"0,83","0,23","0,54","8,73","2,5","3,2",6,"0,25",11,15,123,1,"0,12","0,059","0,113","0,1","1,3","0,076","0,02","0,6","0,075","0,086",14,9,,37,2,,,22,,,,"0,41",,,"2,9","0,044","0,02","0,093",,USDA
1522,Sayuran,Tomat dihancurkan kalengan,"89,44",32,"1,64","0,28","1,35","7,29","1,9","4,4",34,"1,3",20,32,293,186,"0,27","0,183","0,183","0,6","9,2","0,075","0,052","1,222","0,278","0,15",13,13,,215,11,,,129,,5.106,158,"1,25",,,"5,3","0,04","0,043","0,113",,USDA
1523,Sayuran,Tomat dijemur,"14,56",258,"14,11","2,97","12,6","55,76","12,3","37,59",110,"9,09",194,356,3.427,107,"1,99","1,423","1,846","5,5","39,2","0,528","0,489","9,05","2,087","0,332",68,105,,874,44,,,524,,45.902,1.419,"0,01",,,43,"0,426","0,487","1,115",,USDA
1524,Sayuran,Tomat dijemur dikemas dalam minyak tiriskan,"53,83",213,"5,06","14,08","3,7","23,33","5,8",,47,"2,68",81,139,1.565,266,"0,78","0,473","0,466",3,"101,8","0,193","0,383","3,63","0,479","0,319",23,,,1.286,64,,,,,,,,,,,"1,893","8,663","2,06",,USDA
1525,Sayuran,Tomat dikurangi matang dimasak,"94,34",18,"0,95","0,11","0,6","4,01","0,7","2,49",11,"0,68",9,28,218,11,"0,14","0,075","0,105","0,5","22,8","0,036","0,022","0,532","0,129","0,079",13,7,,489,24,,,293,,3.041,94,"0,56",,,"2,8","0,015","0,016","0,044",,USDA
1526,Sayuran,Tomat dikurangi matang dimasak dengan garam,"94,34",18,"0,95","0,11","0,6","4,01","0,7","2,49",11,"0,68",9,28,218,247,"0,14","0,075","0,105",,"22,8","0,036","0,022","0,532","0,129","0,079",13,,,489,24,,,293,,3.041,94,"0,56",,,"2,8","0,015","0,016","0,044",,USDA
1527,Sayuran,Tomat dikurangi matang dimasak direbus,"80,63",79,"1,96","2,68","1,68","13,05","1,7",,26,"1,06",15,38,247,455,"0,18","0,095","0,193","1,2","18,2","0,108","0,08","1,11","0,256","0,086",11,,,666,33,,,,,,,,,,,"0,521","1,048","0,878",,USDA
1528,Sayuran,Tomat dikurangi matang kalengan dengan cabai hijau,"94,23",15,"0,69","0,08","1,39","3,62",,,20,"0,26",11,14,107,401,"0,13","0,09","0,132","0,4","6,2","0,034","0,019","0,64","0,148","0,103",9,,,390,20,,,,,,,,,,,"0,011","0,011","0,03",,USDA
1529,Sayuran,Tomat dikurangi matang kalengan dikemas dalam jus tomat,"94,75",16,"0,79","0,25","0,74","3,47","1,9","2,55",33,"0,57",10,17,191,115,"0,12","0,052","0,068","0,7","12,6","0,575","0,055","0,712","0,117","0,111",8,6,,408,20,,,245,,2.537,78,"0,59",,,"2,6","0,034","0,04","0,101",,USDA
1530,Sayuran,Tomat dikurangi matang kalengan dikemas dalam jus tomat tanpa garam,"94,75",16,"0,79","0,25","0,74","3,47","1,9","2,55",33,"0,57",10,17,191,10,"0,12","0,052","0,068","0,7","12,6","0,575","0,055","0,712","0,117","0,111",8,7,,441,22,,,265,,2.745,85,"0,59",,,"2,9","0,034","0,04","0,101",,USDA
1531,Sayuran,Tomat dikurangi matang kalengan direbus,"91,54",26,"0,91","0,19","1,17","6,19",1,"3,52",34,"1,33",12,20,207,221,"0,17","0,112","0,059","0,6","7,9","0,046","0,035","0,714","0,114","0,017",5,10,,172,9,,,103,,4.088,126,"0,83",,,"2,4","0,026","0,029","0,077",,USDA
1532,Sayuran,Tunas talas dimasak tanpa garam,"95,3",14,"0,73","0,08","0,7","3,2",,,14,"0,41",8,26,344,2,"0,54","0,094","0,13",1,"18,9","0,038","0,053","0,81","0,076","0,112",3,,,51,3,,,,,,,,,,,"0,016","0,006","0,033",,USDA
1533,Sayuran,Turnip hijau dan Turnip beku dimasak direbus tiriskan dengan garam,"91,04",34,"2,99","0,38","0,85","4,74","3,1","0,95",128,"1,75",24,32,216,255,"0,37","0,133","0,4","1,1","18,2","0,05","0,065","0,486","0,083","0,067",33,2,,8.612,431,,,5.167,,,9.532,"2,13",,,"415,1","0,085","0,024","0,16",,USDA
1534,Sayuran,Turnip hijau dan Turnip beku dimasak direbus tiriskan tanpa garam,"91,04",35,"2,99","0,38","0,74","4,85","3,1","1,07",128,"1,75",24,32,216,19,"0,37","0,133","0,4","1,1","18,2","0,05","0,065","0,486","0,083","0,067",33,2,,8.612,431,,,5.167,,,9.532,"2,13",,,"415,1","0,085","0,024","0,16",,USDA
1535,Sayuran,Turnip hijau dan Turnip beku tidak siap,"93,13",21,"2,46","0,19","0,83","3,39","2,4",,114,"1,63",18,24,82,18,"0,16","0,051","0,22","0,9","25,8","0,044","0,088","0,388","0,123","0,074",41,,,6.108,305,,,,,,,,,,,"0,032","0,012","0,088",,USDA
1536,Sayuran,Turnip hijau beku dimasak direbus tiriskan dengan garam,"90,4",29,"3,35","0,42","0,85","4,98","3,4","0,75",152,"1,94",26,34,224,251,"0,41","0,15","0,475","1,2","21,8","0,054","0,074","0,468","0,069","0,067",39,1,,10.765,538,,,6.459,,,11.915,"2,66",,,"518,9","0,099","0,028","0,17",,USDA
1537,Sayuran,Turnip hijau beku dimasak direbus tiriskan tanpa garam,"90,4",29,"3,35","0,42","0,85","4,98","3,4","0,75",152,"1,94",26,34,224,15,"0,41","0,15","0,475","1,2","21,8","0,054","0,074","0,468","0,069","0,067",39,1,,10.765,538,,,6.459,,,11.915,"2,66",,,"518,9","0,099","0,028","0,17",,USDA
1538,Sayuran,Turnip hijau beku tidak siap,"92,93",22,"2,47","0,31","0,62","3,67","2,5",,118,"1,51",27,27,184,12,"0,17","0,057","0,369","0,9","26,8","0,044","0,091","0,383","0,14","0,1",74,,,6.184,309,,,,,,,,,,,"0,073","0,02","0,125",,USDA
1539,Sayuran,Turnip hijau dimasak direbus tiriskan dengan garam,"93,2",20,"1,14","0,23","1,07","4,36","3,5","0,53",137,"0,8",22,29,203,265,"0,14","0,253","0,337","0,9","27,4","0,045","0,072","0,411","0,274","0,18",118,,,7.625,381,,,4.575,,,8.440,"1,88",,,"367,6","0,053","0,015","0,091",,USDA
1540,Sayuran,Turnip hijau dimasak direbus tiriskan tanpa garam,"93,2",20,"1,14","0,23","1,07","4,36","3,5","0,53",137,"0,8",22,29,203,29,"0,14","0,253","0,337","0,9","27,4","0,045","0,072","0,411","0,274","0,18",118,"0,3",,7.625,381,,,4.575,,,8.440,"1,88",,,"367,6","0,053","0,015","0,091",,USDA
1541,Sayuran,Turnip hijau kalengan padatan dan cairan,"94,69",14,"1,36","0,3","1,23","2,42","1,7",,118,"1,51",20,21,141,277,"0,23","0,083","0,277","0,7","15,5","0,012","0,063","0,362","0,04","0,037",41,,,3.586,179,,,,,,,,,,,"0,07","0,02","0,12",,USDA
1542,Sayuran,Turnip hijau kalengan tanpa garam,"94,69",19,"1,36","0,3","0,84","2,81","1,3","0,42",118,"1,51",20,21,141,29,"0,23","0,083","0,263","0,7","15,5","0,01","0,06","0,36","0,214","0,04",92,"0,3",,5.954,298,,,3.573,,,6.591,"1,47",,,287,"0,07","0,02","0,12",,USDA
1543,Sayuran,Turnip beku matang rebus tiriskan dengan garam,"93,6",21,"1,53","0,24","0,9","3,73",2,"1,73",32,"0,98",14,26,182,272,"0,2","0,063","0,1","0,6","3,9","0,035","0,028","0,56","0,141","0,067",8,9,,,,,,,,,,"0,02",,,"0,1","0,025","0,015","0,125",,USDA
1544,Sayuran,Turnip beku matang rebus tiriskan tanpa garam,"93,6",23,"1,53","0,24","0,28","4,35",2,"2,35",32,"0,98",14,26,182,36,"0,2","0,063","0,1","0,6","3,9","0,035","0,028","0,56","0,141","0,067",8,9,,,,,,,,,,"0,02",,,"0,1","0,025","0,015","0,125",,USDA
1545,Sayuran,Turnip beku tidak siap,"95,67",16,"1,04","0,16","0,19","2,94","1,8",,23,"0,7",10,20,137,25,"0,14","0,045","0,071","0,4","4,4","0,03","0,02","0,4","0,106","0,048",8,,,26,1,,,,,,,,,,,"0,017","0,01","0,085",,USDA
1546,Sayuran,Turnip dimasak direbus tiriskan dengan garam,"93,6",22,"0,71","0,08","0,55","5,06",2,"2,99",22,"0,22",8,19,135,286,"0,2","0,064","0,1","0,6","11,6","0,027","0,023","0,299","0,142","0,067",9,9,,,,,,,,,,"0,02",,,"0,1","0,008","0,005","0,042",,USDA
1547,Sayuran,Turnip dimasak direbus tiriskan tanpa garam,"93,6",22,"0,71","0,08","0,55","5,06",2,"2,99",33,"0,18",9,26,177,16,"0,12","0,002","0,071","0,2","11,6","0,027","0,023","0,299","0,142","0,067",9,9,,,,,,,,,,"0,02",,,"0,1","0,008","0,005","0,042",,USDA
1548,Sayuran,Ubi gunung hawai dimasak dikukus dengan garam,"77,14",82,"1,73","0,08","1,06","19,99",,,8,"0,43",10,40,495,248,"0,32","0,129","0,283","0,9",,"0,086","0,014","0,13","0,48","0,209",12,,,,,,,,,,,,,,,"0,018","0,003","0,036",,USDA
1549,Sayuran,Ubi gunung hawai dimasak dikukus tanpa garam,"77,14",82,"1,73","0,08","1,06",20,,,8,"0,43",10,40,495,12,"0,32","0,129","0,283","0,9",,"0,086","0,014","0,13","0,48","0,209",12,,,,,,,,,,,,,,,"0,018","0,003","0,036",,USDA
1550,Sayuran,Ubi jalar beku dimasak dipanggang dengan garam,"73,7",100,"1,71","0,12","1,07","23,4","1,8",,35,"0,54",21,44,377,244,"0,3","0,183","0,665","0,6","9,1","0,066","0,056","0,555","0,56","0,186",22,,,16.410,821,,,,,,,,,,,"0,026","0,005","0,053",,USDA
1551,Sayuran,Ubi jalar beku dimasak dipanggang tanpa garam,"73,7",100,"1,71","0,12","1,07","23,4","1,8","9,17",35,"0,54",21,44,377,8,"0,3","0,183","0,665","0,6","9,1","0,066","0,056","0,555","0,56","0,186",22,,,20.870,1.043,,47,12.498,,,,"0,77",,,"2,5","0,025","0,005","0,049",,USDA
1552,Sayuran,Ubi jalar beku tidak siap,"74,89",96,"1,71","0,18",1,"22,22","1,7",,37,"0,53",22,45,365,6,"0,31","0,177","0,665","0,6","13,3","0,067","0,051","0,597","0,515","0,177",21,,,10.367,518,,,6.220,,,,,,,,"0,039","0,007","0,08",,USDA
1553,Sayuran,Ubi jalar beku tidak siap,"63,02",161,"1,36","3,58","1,32","30,72","1,9","7,65",57,"0,4",,,248,250,,,,,"2,2",,,,,,,,,3.000,,,,,,,,,,,,"0,31",,,,USDA
